bacteria,drug,region,year,failure_rate,p5,p95,source_quality,notes
ceftriaxone,s_pneumoniae,africa,2024,0.21562499999999998,0.15093749999999997,0.30187499999999995,clinical_trial_rwe,clinical_surveillance_2024
ceftriaxone,s_pneumoniae,south_america,2024,0.18975,0.132825,0.26565,clinical_trial_rwe,clinical_surveillance_2024
ceftriaxone,s_pneumoniae,oceania,2024,0.1518,0.10626,0.21252,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,p_aeruginosa,north_america,2019,0.34,0.238,0.476,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,p_aeruginosa,europe,2019,0.36000000000000004,0.252,0.504,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,p_aeruginosa,asia,2019,0.45999999999999996,0.32199999999999995,0.6439999999999999,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,p_aeruginosa,africa,2019,0.5,0.35,0.7,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,p_aeruginosa,south_america,2019,0.44000000000000006,0.308,0.616,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,p_aeruginosa,oceania,2019,0.35200000000000004,0.2464,0.4928,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,p_aeruginosa,north_america,2020,0.3502,0.24514,0.49028,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,p_aeruginosa,europe,2020,0.3708000000000001,0.25956,0.51912,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,p_aeruginosa,asia,2020,0.4738,0.33165999999999995,0.6633199999999999,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,p_aeruginosa,africa,2020,0.515,0.3605,0.721,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,p_aeruginosa,south_america,2020,0.45320000000000005,0.31724,0.63448,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,p_aeruginosa,oceania,2020,0.36256000000000005,0.253792,0.507584,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,p_aeruginosa,north_america,2021,0.36040000000000005,0.25228,0.50456,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,p_aeruginosa,europe,2021,0.38160000000000005,0.26712,0.53424,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,p_aeruginosa,asia,2021,0.4876,0.34131999999999996,0.6826399999999999,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,p_aeruginosa,africa,2021,0.53,0.371,0.742,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,p_aeruginosa,south_america,2021,0.4664000000000001,0.32648000000000005,0.6529600000000001,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,p_aeruginosa,oceania,2021,0.37312000000000006,0.261184,0.522368,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,p_aeruginosa,north_america,2022,0.37060000000000004,0.25942000000000004,0.5188400000000001,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,p_aeruginosa,europe,2022,0.3924000000000001,0.27468000000000004,0.5493600000000001,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,p_aeruginosa,asia,2022,0.5014,0.35097999999999996,0.7019599999999999,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,p_aeruginosa,africa,2022,0.545,0.3815,0.763,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,p_aeruginosa,south_america,2022,0.4796000000000001,0.33572,0.67144,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,p_aeruginosa,oceania,2022,0.3836800000000001,0.26857600000000004,0.5371520000000001,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,p_aeruginosa,north_america,2023,0.3808000000000001,0.26656,0.53312,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,p_aeruginosa,europe,2023,0.40320000000000006,0.28224000000000005,0.5644800000000001,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,p_aeruginosa,asia,2023,0.5152,0.36063999999999996,0.7212799999999999,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,p_aeruginosa,africa,2023,0.56,0.392,0.784,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,p_aeruginosa,south_america,2023,0.4928000000000001,0.34496000000000004,0.6899200000000001,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,p_aeruginosa,oceania,2023,0.3942400000000001,0.27596800000000005,0.5519360000000001,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,p_aeruginosa,north_america,2024,0.391,0.2737,0.5474,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,p_aeruginosa,europe,2024,0.41400000000000003,0.2898,0.5796,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,p_aeruginosa,asia,2024,0.5289999999999999,0.3702999999999999,0.7405999999999998,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,p_aeruginosa,africa,2024,0.575,0.40249999999999997,0.8049999999999999,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,p_aeruginosa,south_america,2024,0.506,0.35419999999999996,0.7083999999999999,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,p_aeruginosa,oceania,2024,0.4048,0.28336,0.56672,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,k_pneumoniae,north_america,2019,0.2125,0.14875,0.2975,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,k_pneumoniae,europe,2019,0.225,0.1575,0.315,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,k_pneumoniae,asia,2019,0.2875,0.20124999999999998,0.40249999999999997,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,k_pneumoniae,africa,2019,0.3125,0.21875,0.4375,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,k_pneumoniae,south_america,2019,0.275,0.1925,0.385,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,k_pneumoniae,oceania,2019,0.22,0.154,0.308,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,k_pneumoniae,north_america,2020,0.218875,0.15321249999999997,0.30642499999999995,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,k_pneumoniae,europe,2020,0.23175,0.162225,0.32445,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,k_pneumoniae,asia,2020,0.29612499999999997,0.20728749999999996,0.4145749999999999,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,k_pneumoniae,africa,2020,0.321875,0.2253125,0.450625,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,k_pneumoniae,south_america,2020,0.28325000000000006,0.19827500000000003,0.39655000000000007,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,k_pneumoniae,oceania,2020,0.2266,0.15861999999999998,0.31723999999999997,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,k_pneumoniae,north_america,2021,0.22525,0.15767499999999998,0.31534999999999996,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,k_pneumoniae,europe,2021,0.23850000000000002,0.16695000000000002,0.33390000000000003,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,k_pneumoniae,asia,2021,0.30474999999999997,0.21332499999999996,0.4266499999999999,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,k_pneumoniae,africa,2021,0.33125000000000004,0.23187500000000003,0.46375000000000005,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,k_pneumoniae,south_america,2021,0.29150000000000004,0.20405,0.4081,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,k_pneumoniae,oceania,2021,0.23320000000000002,0.16324,0.32648,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,k_pneumoniae,north_america,2022,0.231625,0.1621375,0.324275,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,k_pneumoniae,europe,2022,0.24525000000000002,0.171675,0.34335,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,k_pneumoniae,asia,2022,0.313375,0.2193625,0.438725,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,k_pneumoniae,africa,2022,0.340625,0.2384375,0.476875,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,k_pneumoniae,south_america,2022,0.29975000000000007,0.20982500000000004,0.4196500000000001,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,k_pneumoniae,oceania,2022,0.2398,0.16786,0.33572,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,k_pneumoniae,north_america,2023,0.23800000000000002,0.1666,0.3332,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,k_pneumoniae,europe,2023,0.25200000000000006,0.17640000000000003,0.35280000000000006,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,k_pneumoniae,asia,2023,0.322,0.2254,0.4508,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,k_pneumoniae,africa,2023,0.35000000000000003,0.245,0.49,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,k_pneumoniae,south_america,2023,0.30800000000000005,0.2156,0.4312,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,k_pneumoniae,oceania,2023,0.24640000000000004,0.17248000000000002,0.34496000000000004,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,k_pneumoniae,north_america,2024,0.24437499999999998,0.17106249999999998,0.34212499999999996,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,k_pneumoniae,europe,2024,0.25875,0.18112499999999998,0.36224999999999996,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,k_pneumoniae,asia,2024,0.33062499999999995,0.23143749999999993,0.46287499999999987,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,k_pneumoniae,africa,2024,0.359375,0.25156249999999997,0.5031249999999999,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,k_pneumoniae,south_america,2024,0.31625,0.22137499999999996,0.4427499999999999,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,k_pneumoniae,oceania,2024,0.253,0.17709999999999998,0.35419999999999996,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,e_coli,north_america,2019,0.153,0.10709999999999999,0.21419999999999997,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,e_coli,europe,2019,0.162,0.1134,0.2268,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,e_coli,asia,2019,0.207,0.14489999999999997,0.28979999999999995,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,e_coli,africa,2019,0.22499999999999998,0.15749999999999997,0.31499999999999995,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,e_coli,south_america,2019,0.198,0.1386,0.2772,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,e_coli,oceania,2019,0.15839999999999999,0.11087999999999998,0.22175999999999996,clinical_trial_rwe,clinical_surveillance_2019
ceftazidime,e_coli,north_america,2020,0.15759,0.110313,0.220626,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,e_coli,europe,2020,0.16686,0.116802,0.233604,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,e_coli,asia,2020,0.21320999999999998,0.149247,0.298494,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,e_coli,africa,2020,0.23174999999999998,0.16222499999999998,0.32444999999999996,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,e_coli,south_america,2020,0.20394,0.142758,0.285516,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,e_coli,oceania,2020,0.163152,0.11420639999999999,0.22841279999999997,clinical_trial_rwe,clinical_surveillance_2020
ceftazidime,e_coli,north_america,2021,0.16218000000000002,0.113526,0.227052,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,e_coli,europe,2021,0.17172,0.120204,0.240408,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,e_coli,asia,2021,0.21942,0.15359399999999998,0.30718799999999996,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,e_coli,africa,2021,0.2385,0.16695,0.3339,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,e_coli,south_america,2021,0.20988,0.146916,0.293832,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,e_coli,oceania,2021,0.167904,0.11753279999999999,0.23506559999999999,clinical_trial_rwe,clinical_surveillance_2021
ceftazidime,e_coli,north_america,2022,0.16677,0.116739,0.233478,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,e_coli,europe,2022,0.17658000000000001,0.12360600000000001,0.24721200000000002,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,e_coli,asia,2022,0.22563,0.157941,0.315882,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,e_coli,africa,2022,0.24525,0.171675,0.34335,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,e_coli,south_america,2022,0.21582000000000004,0.151074,0.302148,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,e_coli,oceania,2022,0.172656,0.1208592,0.2417184,clinical_trial_rwe,clinical_surveillance_2022
ceftazidime,e_coli,north_america,2023,0.17136,0.119952,0.239904,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,e_coli,europe,2023,0.18144000000000002,0.127008,0.254016,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,e_coli,asia,2023,0.23184000000000002,0.16228800000000002,0.32457600000000003,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,e_coli,africa,2023,0.252,0.1764,0.3528,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,e_coli,south_america,2023,0.22176000000000004,0.155232,0.310464,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,e_coli,oceania,2023,0.177408,0.1241856,0.2483712,clinical_trial_rwe,clinical_surveillance_2023
ceftazidime,e_coli,north_america,2024,0.17595,0.12316499999999998,0.24632999999999997,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,e_coli,europe,2024,0.1863,0.13041,0.26082,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,e_coli,asia,2024,0.23804999999999996,0.16663499999999995,0.3332699999999999,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,e_coli,africa,2024,0.25875,0.18112499999999998,0.36224999999999996,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,e_coli,south_america,2024,0.22769999999999999,0.15938999999999998,0.31877999999999995,clinical_trial_rwe,clinical_surveillance_2024
ceftazidime,e_coli,oceania,2024,0.18215999999999996,0.12751199999999996,0.2550239999999999,clinical_trial_rwe,clinical_surveillance_2024
cefepime,p_aeruginosa,north_america,2019,0.2975,0.20825,0.4165,clinical_trial_rwe,clinical_surveillance_2019
cefepime,p_aeruginosa,europe,2019,0.315,0.22049999999999997,0.44099999999999995,clinical_trial_rwe,clinical_surveillance_2019
cefepime,p_aeruginosa,asia,2019,0.40249999999999997,0.28174999999999994,0.5634999999999999,clinical_trial_rwe,clinical_surveillance_2019
cefepime,p_aeruginosa,africa,2019,0.4375,0.30624999999999997,0.6124999999999999,clinical_trial_rwe,clinical_surveillance_2019
cefepime,p_aeruginosa,south_america,2019,0.385,0.26949999999999996,0.5389999999999999,clinical_trial_rwe,clinical_surveillance_2019
cefepime,p_aeruginosa,oceania,2019,0.308,0.21559999999999999,0.43119999999999997,clinical_trial_rwe,clinical_surveillance_2019
cefepime,p_aeruginosa,north_america,2020,0.306425,0.21449749999999998,0.42899499999999996,clinical_trial_rwe,clinical_surveillance_2020
cefepime,p_aeruginosa,europe,2020,0.32445,0.22711499999999998,0.45422999999999997,clinical_trial_rwe,clinical_surveillance_2020
cefepime,p_aeruginosa,asia,2020,0.41457499999999997,0.2902025,0.580405,clinical_trial_rwe,clinical_surveillance_2020
cefepime,p_aeruginosa,africa,2020,0.450625,0.3154375,0.630875,clinical_trial_rwe,clinical_surveillance_2020
cefepime,p_aeruginosa,south_america,2020,0.39655,0.27758499999999997,0.5551699999999999,clinical_trial_rwe,clinical_surveillance_2020
cefepime,p_aeruginosa,oceania,2020,0.31724,0.222068,0.444136,clinical_trial_rwe,clinical_surveillance_2020
cefepime,p_aeruginosa,north_america,2021,0.31535,0.220745,0.44149,clinical_trial_rwe,clinical_surveillance_2021
cefepime,p_aeruginosa,europe,2021,0.33390000000000003,0.23373,0.46746,clinical_trial_rwe,clinical_surveillance_2021
cefepime,p_aeruginosa,asia,2021,0.42665,0.29865499999999995,0.5973099999999999,clinical_trial_rwe,clinical_surveillance_2021
cefepime,p_aeruginosa,africa,2021,0.46375,0.324625,0.64925,clinical_trial_rwe,clinical_surveillance_2021
cefepime,p_aeruginosa,south_america,2021,0.4081,0.28567,0.57134,clinical_trial_rwe,clinical_surveillance_2021
cefepime,p_aeruginosa,oceania,2021,0.32648,0.228536,0.457072,clinical_trial_rwe,clinical_surveillance_2021
cefepime,p_aeruginosa,north_america,2022,0.32427500000000004,0.2269925,0.453985,clinical_trial_rwe,clinical_surveillance_2022
cefepime,p_aeruginosa,europe,2022,0.34335000000000004,0.240345,0.48069,clinical_trial_rwe,clinical_surveillance_2022
cefepime,p_aeruginosa,asia,2022,0.438725,0.3071075,0.614215,clinical_trial_rwe,clinical_surveillance_2022
cefepime,p_aeruginosa,africa,2022,0.47687500000000005,0.3338125,0.667625,clinical_trial_rwe,clinical_surveillance_2022
cefepime,p_aeruginosa,south_america,2022,0.41965,0.293755,0.58751,clinical_trial_rwe,clinical_surveillance_2022
cefepime,p_aeruginosa,oceania,2022,0.33572,0.235004,0.470008,clinical_trial_rwe,clinical_surveillance_2022
cefepime,p_aeruginosa,north_america,2023,0.3332,0.23323999999999998,0.46647999999999995,clinical_trial_rwe,clinical_surveillance_2023
cefepime,p_aeruginosa,europe,2023,0.35280000000000006,0.24696,0.49392,clinical_trial_rwe,clinical_surveillance_2023
cefepime,p_aeruginosa,asia,2023,0.45080000000000003,0.31556,0.63112,clinical_trial_rwe,clinical_surveillance_2023
cefepime,p_aeruginosa,africa,2023,0.49000000000000005,0.343,0.686,clinical_trial_rwe,clinical_surveillance_2023
cefepime,p_aeruginosa,south_america,2023,0.4312,0.30184,0.60368,clinical_trial_rwe,clinical_surveillance_2023
cefepime,p_aeruginosa,oceania,2023,0.34496000000000004,0.24147200000000002,0.48294400000000004,clinical_trial_rwe,clinical_surveillance_2023
cefepime,p_aeruginosa,north_america,2024,0.34212499999999996,0.23948749999999996,0.47897499999999993,clinical_trial_rwe,clinical_surveillance_2024
cefepime,p_aeruginosa,europe,2024,0.36224999999999996,0.25357499999999994,0.5071499999999999,clinical_trial_rwe,clinical_surveillance_2024
cefepime,p_aeruginosa,asia,2024,0.4628749999999999,0.3240124999999999,0.6480249999999999,clinical_trial_rwe,clinical_surveillance_2024
cefepime,p_aeruginosa,africa,2024,0.5031249999999999,0.35218749999999993,0.7043749999999999,clinical_trial_rwe,clinical_surveillance_2024
cefepime,p_aeruginosa,south_america,2024,0.44275,0.30992499999999995,0.6198499999999999,clinical_trial_rwe,clinical_surveillance_2024
cefepime,p_aeruginosa,oceania,2024,0.35419999999999996,0.24793999999999997,0.49587999999999993,clinical_trial_rwe,clinical_surveillance_2024
cefepime,k_pneumoniae,north_america,2019,0.187,0.1309,0.2618,clinical_trial_rwe,clinical_surveillance_2019
cefepime,k_pneumoniae,europe,2019,0.198,0.1386,0.2772,clinical_trial_rwe,clinical_surveillance_2019
cefepime,k_pneumoniae,asia,2019,0.253,0.17709999999999998,0.35419999999999996,clinical_trial_rwe,clinical_surveillance_2019
